Vehicle_ID,Vehicle_Type,Brand,Model,Seating_Capacity,Color,Fuel_Type,Mileage_kmpl,NOx_Emissions,CO2_Emissions,Final_Verdict,Price
V0267,Car,Maruti Suzuki,Swift,4,Green,Petrol,20.0,1.26,134.4,Budget Vehicle,94.84
V0268,Car,Maruti Suzuki,Baleno,4,Silver,Diesel,17.1,1.34,77.5,Budget Vehicle,94.75
V0269,Car,Toyota,Fortuner,5,Yellow,Electric,49.9,0.0,0.0,Eco-Friendly,32.30557
V0270,Bike,Honda,City,2,Black,Petrol,13.0,0.8,85.1,Luxury Vehicle,91.6
V0271,Car,Hyundai,Creta,4,Yellow,CNG,22.0,1.83,144.9,High Performance,76.28
V0272,Car,Maruti Suzuki,Baleno,5,Red,Electric,45.9,0.0,0.0,Eco-Friendly,18.93485
V0273,Bike,Royal Enfield,Meteor,2,Silver,Diesel,40.8,1.01,239.7,Fuel Efficient,94.66
V0274,Car,Maruti Suzuki,Baleno,5,Red,Petrol,23.7,0.93,200.6,Budget Vehicle,106.23
V0275,Van,Force,Traveller,9,Red,CNG,23.9,0.5,126.1,Commercial Use,65.56999
V0276,Car,Toyota,Innova,4,Grey,Electric,30.1,0.0,0.0,Eco-Friendly,33.58171
V0277,Auto,TVS,Apache,3,Blue,Electric,24.0,0.0,0.0,Eco-Friendly,8.48555
V0278,Car,Honda,Amaze,7,White,Electric,24.0,0.0,0.0,Eco-Friendly,19.64976
V0279,Van,Mahindra,Supro,7,Black,Electric,39.8,0.0,0.0,Eco-Friendly,10.79303
V0280,Van,Toyota,Corolla,9,Red,Diesel,12.2,0.31,175.8,Commercial Use,96.51
V0281,Auto,TVS,NTorq,3,White,Diesel,21.8,1.26,218.1,Commercial Use,93.8
V0282,Van,Tata,Altroz,12,Grey,Petrol,39.9,1.08,84.2,Fuel Efficient,99.29
V0283,Van,Toyota,Innova,7,Grey,Electric,44.9,0.0,0.0,Eco-Friendly,11.72654
V0284,Van,Mahindra,Bolero,12,Blue,Petrol,32.2,1.39,212.2,Commercial Use,106.61
V0285,Bike,Yamaha,MT-15,2,Silver,Petrol,47.8,1.8,135.4,Fuel Efficient,95.72
V0286,Auto,Piaggio,Ape,3,Green,Diesel,23.9,0.28,134.0,Commercial Use,88.75
V0287,Auto,Mahindra,Bolero,3,Grey,Diesel,18.1,0.17,205.4,Commercial Use,86.96
V0288,Bike,Suzuki,Burgman,2,Silver,Electric,14.8,0.0,0.0,Eco-Friendly,1.03123
V0289,Bike,TVS,Apache,2,Grey,Petrol,40.0,0.57,192.0,Fuel Efficient,106.18
V0290,Bike,Honda,Amaze,2,Red,Diesel,22.0,1.6,220.0,High Performance,90.23
V0291,Van,Force,Toofan,9,White,CNG,48.9,1.49,239.0,Fuel Efficient,74.34
V0292,Van,Mahindra,Supro,12,Yellow,Diesel,12.8,1.23,139.4,Commercial Use,97.77
V0293,Auto,TVS,NTorq,3,Silver,Petrol,26.6,0.91,151.0,Commercial Use,90.92
V0294,Bike,Suzuki,Burgman,2,Red,Diesel,17.8,0.22,154.8,Budget Vehicle,98.37
V0295,Auto,TVS,Jupiter,3,Silver,Diesel,29.5,0.8,91.9,Commercial Use,93.6
V0296,Car,Ford,Aspire,5,Yellow,Diesel,19.7,1.06,177.5,Luxury Vehicle,96.51
V0297,Bike,Yamaha,FZ,2,Blue,Diesel,18.0,1.88,95.8,High Performance,99.38
V0298,Van,Toyota,Fortuner,9,Blue,CNG,45.9,0.31,50.4,Fuel Efficient,79.4
V0299,Auto,Mahindra,Supro,3,Yellow,Diesel,27.0,0.83,62.1,Commercial Use,99.5
V0300,Bike,Suzuki,Access,2,Green,CNG,40.5,0.88,109.7,Fuel Efficient,79.0
V0301,Auto,Bajaj,Avenger,3,Grey,Diesel,16.6,1.79,162.2,High Performance,85.44
V0302,Van,Tata,Altroz,12,Black,Electric,35.1,0.0,0.0,Eco-Friendly,8.80077
V0303,Car,Toyota,Innova,7,Green,Diesel,12.8,0.21,204.7,Luxury Vehicle,97.01
V0304,Car,Maruti Suzuki,Baleno,4,Grey,Diesel,16.4,1.74,204.1,High Performance,89.22
V0305,Bike,TVS,Apache,2,Black,Petrol,17.6,0.25,65.0,Budget Vehicle,103.82
V0306,Car,Hyundai,Creta,5,Black,Petrol,20.1,0.98,50.3,Budget Vehicle,92.44
V0307,Van,Tata,Altroz,12,Yellow,Diesel,42.4,1.71,174.3,Fuel Efficient,95.01
V0308,Bike,Suzuki,Access,2,Red,Diesel,18.5,1.13,93.3,Budget Vehicle,95.75
V0309,Bike,Honda,Jazz,2,Green,Diesel,19.7,1.63,66.6,High Performance,97.61
V0310,Auto,TVS,Jupiter,3,Red,Petrol,23.9,0.24,99.3,Commercial Use,102.57
V0311,Auto,TVS,Apache,3,Black,Electric,17.8,0.0,0.0,Eco-Friendly,10.98064
V0312,Car,Toyota,Fortuner,5,White,CNG,17.8,1.19,133.6,Luxury Vehicle,60.22
V0313,Auto,Bajaj,Pulsar,3,Green,Electric,22.5,0.0,0.0,Eco-Friendly,10.00551
V0314,Bike,Bajaj,Chetak,2,Red,Petrol,10.2,0.52,98.1,Budget Vehicle,106.56
V0315,Car,Tata,Altroz,7,Blue,Electric,49.7,0.0,0.0,Eco-Friendly,34.229
V0316,Car,Maruti Suzuki,Swift,7,White,Electric,20.4,0.0,0.0,Eco-Friendly,13.85382
V0317,Bike,Royal Enfield,Meteor,2,Yellow,Electric,46.6,0.0,0.0,Eco-Friendly,1.53477
V0318,Auto,TVS,Jupiter,3,Blue,Diesel,17.5,1.26,116.6,Commercial Use,93.24
V0319,Car,Hyundai,Creta,5,White,Diesel,13.3,0.91,111.9,Budget Vehicle,95.24
V0320,Car,Ford,Figo,7,Green,Petrol,49.7,1.8,66.7,Fuel Efficient,93.93
V0321,Auto,TVS,Jupiter,3,Black,Petrol,28.5,1.29,93.3,Commercial Use,102.31
V0322,Car,Maruti Suzuki,Swift,4,White,CNG,32.9,1.11,201.6,Budget Vehicle,66.31
V0323,Van,Mahindra,Supro,9,Yellow,Petrol,11.3,1.66,204.0,High Performance,92.16
V0324,Car,Hyundai,Creta,4,Black,Electric,20.4,0.0,0.0,Eco-Friendly,24.73144
V0325,Auto,Piaggio,Porter,3,Blue,Diesel,18.8,0.82,205.1,Commercial Use,99.77
V0326,Car,Tata,Altroz,7,Black,CNG,40.9,1.46,198.1,Fuel Efficient,60.36
V0327,Auto,Piaggio,Porter,3,Black,Electric,22.0,0.0,0.0,Eco-Friendly,11.15139
V0328,Auto,Mahindra,Supro,3,Green,CNG,21.2,1.45,107.6,Commercial Use,76.69
V0329,Bike,Royal Enfield,Himalayan,2,Black,CNG,18.4,0.36,199.5,Budget Vehicle,78.52
V0330,Bike,Suzuki,Access,2,White,CNG,47.4,1.12,88.3,Fuel Efficient,76.18
V0331,Car,Ford,Ecosport,4,Silver,Diesel,19.1,1.09,142.7,Luxury Vehicle,95.99
V0332,Auto,Piaggio,Porter,3,White,Petrol,18.7,1.89,149.9,High Performance,94.78
V0333,Bike,Yamaha,MT-15,2,White,Electric,32.4,0.0,0.0,Eco-Friendly,2.03603
V0334,Van,Toyota,Fortuner,12,Green,Petrol,45.1,1.2,194.5,Fuel Efficient,105.92
V0335,Car,Ford,Aspire,5,Red,Petrol,18.4,0.28,62.2,Luxury Vehicle,108.94
V0336,Auto,Piaggio,Porter,3,Black,CNG,21.5,1.85,174.5,High Performance,65.11
V0337,Van,Toyota,Innova,12,Yellow,Diesel,40.4,1.86,149.9,Fuel Efficient,93.48
V0338,Van,Toyota,Corolla,12,Green,Electric,43.7,0.0,0.0,Eco-Friendly,10.71836
V0339,Van,Toyota,Corolla,7,Black,CNG,16.3,0.95,121.6,Commercial Use,79.0
V0340,Car,Honda,City,5,Grey,Electric,14.6,0.0,0.0,Eco-Friendly,36.18855
V0341,Bike,Yamaha,R15,2,Red,CNG,17.2,0.15,165.2,Budget Vehicle,60.85
V0342,Car,Toyota,Corolla,5,White,Diesel,46.3,1.44,124.6,Fuel Efficient,99.9
V0343,Auto,Mahindra,Jeeto,3,Grey,Diesel,18.8,0.45,122.2,Commercial Use,85.1
V0344,Auto,Bajaj,Avenger,3,Silver,Petrol,22.6,0.32,140.2,Commercial Use,106.69
V0345,Van,Mahindra,Bolero,12,Grey,CNG,12.3,1.5,229.5,Commercial Use,76.68
V0346,Auto,Piaggio,Ape,3,Blue,Diesel,21.4,0.37,177.8,Commercial Use,98.27
V0347,Bike,Royal Enfield,Himalayan,2,Red,Diesel,41.6,0.84,156.5,Fuel Efficient,92.75
V0348,Van,Force,Toofan,7,Green,Electric,13.3,0.0,0.0,Eco-Friendly,9.96769
V0349,Bike,Honda,Jazz,2,Black,CNG,11.4,0.64,84.0,Luxury Vehicle,68.47
V0350,Auto,TVS,Apache,3,Red,Petrol,18.2,1.42,114.1,Commercial Use,105.49
V0351,Car,Hyundai,Creta,7,Grey,Petrol,27.6,1.63,198.1,High Performance,95.83
V0352,Auto,Piaggio,Porter,3,Blue,Petrol,17.0,0.4,235.8,Commercial Use,107.28
V0353,Van,Toyota,Fortuner,7,Silver,Diesel,33.0,0.44,157.3,Commercial Use,86.77
V0354,Auto,Piaggio,Porter,3,Red,Diesel,24.8,0.92,68.6,Commercial Use,99.78
V0355,Van,Toyota,Corolla,12,Green,Diesel,11.1,0.29,200.6,Commercial Use,88.58
V0356,Auto,TVS,Apache,3,Silver,Electric,27.4,0.0,0.0,Eco-Friendly,8.37065
V0357,Van,Force,Traveller,12,Black,Electric,37.6,0.0,0.0,Eco-Friendly,10.23165
V0358,Van,Force,Toofan,12,White,CNG,31.8,0.85,84.7,Commercial Use,68.76
V0359,Van,Tata,Harrier,12,Blue,Petrol,48.0,0.96,178.4,Fuel Efficient,109.1
V0360,Van,Force,Toofan,7,Yellow,CNG,32.2,0.4,222.8,Commercial Use,75.13
V0361,Bike,TVS,Jupiter,2,Yellow,Electric,12.0,0.0,0.0,Eco-Friendly,2.55281
V0362,Car,Maruti Suzuki,Swift,5,Red,Petrol,29.0,0.9,226.9,Budget Vehicle,92.59
V0363,Auto,TVS,Jupiter,3,Green,Diesel,17.3,1.08,111.7,Commercial Use,98.32
V0364,Auto,TVS,NTorq,3,Green,Electric,22.0,0.0,0.0,Eco-Friendly,8.11534
V0365,Car,Tata,Nexon,7,Red,CNG,42.0,0.21,108.8,Fuel Efficient,66.7
V0366,Car,Maruti Suzuki,Baleno,7,Silver,Petrol,37.3,0.13,117.0,Fuel Efficient,107.96
V0367,Bike,Suzuki,Access,2,Blue,Petrol,34.2,1.91,107.6,High Performance,101.67
V0368,Bike,Bajaj,Chetak,2,Black,Petrol,14.0,1.92,230.7,High Performance,102.77
V0369,Van,Force,Traveller,9,Grey,CNG,38.3,0.79,85.8,Fuel Efficient,66.33
V0370,Car,Toyota,Fortuner,5,Yellow,CNG,40.2,1.81,133.9,Fuel Efficient,67.08
V0371,Car,Honda,City,7,Blue,Electric,39.7,0.0,0.0,Eco-Friendly,31.94954
V0372,Auto,Mahindra,Bolero,3,Green,CNG,18.2,0.67,72.3,Commercial Use,63.98
V0373,Van,Tata,Harrier,12,Green,Electric,49.4,0.0,0.0,Eco-Friendly,10.5775
V0374,Car,Honda,Jazz,5,Black,CNG,29.5,0.19,210.1,Luxury Vehicle,63.64
V0375,Van,Tata,Harrier,9,Grey,Petrol,16.7,0.85,191.2,Commercial Use,91.24
V0376,Bike,Honda,Amaze,2,Grey,Electric,48.7,0.0,0.0,Eco-Friendly,0.81504
V0377,Bike,Bajaj,Avenger,2,Silver,Petrol,37.6,1.98,61.3,Fuel Efficient,105.05
V0378,Auto,Mahindra,Bolero,3,White,Diesel,29.6,1.72,198.2,High Performance,96.61
V0379,Car,Hyundai,Creta,4,Grey,Petrol,35.0,0.52,246.3,Budget Vehicle,100.54
V0380,Bike,Bajaj,Chetak,2,Blue,Petrol,30.5,0.58,195.5,Budget Vehicle,95.37
V0381,Auto,Mahindra,Bolero,3,Black,CNG,25.6,0.36,100.8,Commercial Use,78.17
V0382,Car,Tata,Harrier,4,Silver,Petrol,19.4,1.23,116.8,Budget Vehicle,99.37
V0383,Car,Honda,City,7,Yellow,Electric,47.4,0.0,0.0,Eco-Friendly,34.99711
V0384,Auto,Piaggio,Ape,3,Blue,Petrol,25.6,1.12,214.9,Commercial Use,91.76
V0385,Bike,Royal Enfield,Meteor,2,Red,Petrol,22.0,0.71,67.7,Budget Vehicle,103.37
V0386,Auto,Bajaj,Pulsar,3,Red,CNG,20.0,2.0,160.6,High Performance,76.58
V0387,Car,Honda,Amaze,7,Red,Electric,49.8,0.0,0.0,Eco-Friendly,34.96149
V0388,Car,Maruti Suzuki,Swift,5,Red,Electric,45.7,0.0,0.0,Eco-Friendly,19.95773
V0389,Van,Force,Traveller,12,Black,Petrol,42.2,1.45,124.2,Fuel Efficient,109.28
V0390,Car,Hyundai,i20,4,Red,CNG,31.5,1.17,218.1,Budget Vehicle,62.22
V0391,Van,Toyota,Fortuner,7,Yellow,Diesel,35.8,1.35,248.6,Fuel Efficient,97.89
V0392,Auto,Piaggio,Porter,3,Yellow,Diesel,29.3,1.29,74.1,Commercial Use,93.61
V0393,Auto,Mahindra,Jeeto,3,Black,Petrol,26.4,1.79,126.7,High Performance,98.98
V0394,Car,Maruti Suzuki,Ertiga,7,Silver,Electric,38.1,0.0,0.0,Eco-Friendly,37.22017
V0395,Bike,TVS,Apache,2,Blue,Petrol,30.6,1.5,190.1,Budget Vehicle,91.71
V0396,Auto,Piaggio,Ape,3,Yellow,CNG,26.9,0.7,119.2,Commercial Use,63.98
V0397,Bike,Royal Enfield,Classic 350,2,Blue,CNG,16.3,0.17,77.4,Budget Vehicle,79.25
V0398,Bike,Yamaha,FZ,2,Yellow,Electric,15.7,0.0,0.0,Eco-Friendly,1.44689
V0399,Bike,Royal Enfield,Meteor,2,White,Electric,42.3,0.0,0.0,Eco-Friendly,2.01188
V0400,Bike,Bajaj,Pulsar,2,Yellow,Petrol,22.1,1.76,103.2,High Performance,90.52
V0401,Car,Honda,Amaze,4,Grey,Electric,10.4,0.0,0.0,Eco-Friendly,27.80931
V0402,Auto,Bajaj,Pulsar,3,Grey,Electric,21.2,0.0,0.0,Eco-Friendly,11.48951
V0403,Auto,TVS,Apache,3,Yellow,Diesel,15.7,1.08,154.5,Commercial Use,96.91
V0404,Car,Maruti Suzuki,Baleno,5,Red,Petrol,14.5,0.48,244.8,Budget Vehicle,90.7
V0405,Auto,Mahindra,Jeeto,3,Green,Diesel,17.8,0.99,226.0,Commercial Use,88.46
V0406,Auto,Piaggio,Porter,3,Grey,Electric,15.3,0.0,0.0,Eco-Friendly,10.74329
V0407,Van,Force,Traveller,12,Grey,Petrol,18.0,0.17,130.4,Commercial Use,98.55
V0408,Auto,Mahindra,Jeeto,3,Black,CNG,25.9,0.71,201.1,Commercial Use,60.06
V0409,Car,Toyota,Innova,4,Red,Electric,20.0,0.0,0.0,Eco-Friendly,39.60774
V0410,Van,Mahindra,Supro,9,Green,CNG,37.4,0.76,192.9,Fuel Efficient,63.97
V0411,Van,Force,Toofan,9,Red,CNG,19.9,0.85,243.6,Commercial Use,69.01
V0412,Auto,Mahindra,Bolero,3,Red,Electric,21.5,0.0,0.0,Eco-Friendly,10.17851
V0413,Car,Honda,Jazz,7,Green,Electric,18.8,0.0,0.0,Eco-Friendly,21.33269
V0414,Bike,TVS,NTorq,2,Green,Electric,17.8,0.0,0.0,Eco-Friendly,1.19441
V0415,Van,Toyota,Innova,12,Black,Petrol,25.9,0.68,98.9,Commercial Use,103.69
V0416,Car,Ford,Aspire,4,Green,CNG,36.5,0.51,227.6,Fuel Efficient,75.02
V0417,Van,Tata,Nexon,12,Green,CNG,36.8,0.63,94.4,Fuel Efficient,66.48999
V0418,Auto,Bajaj,Avenger,3,Silver,CNG,20.2,2.0,241.7,High Performance,61.79
V0419,Car,Hyundai,Creta,7,Black,CNG,22.6,1.26,107.3,Budget Vehicle,62.25
V0420,Auto,Piaggio,Ape,3,Red,Electric,19.3,0.0,0.0,Eco-Friendly,11.13358
V0421,Bike,TVS,Apache,2,Yellow,Diesel,46.6,0.86,229.7,Fuel Efficient,97.01
V0422,Auto,Piaggio,Ape,3,Green,Electric,24.3,0.0,0.0,Eco-Friendly,11.76896
V0423,Van,Toyota,Innova,12,White,Diesel,11.6,0.98,249.1,Commercial Use,90.29
V0424,Bike,Honda,Amaze,2,Blue,Petrol,15.4,0.95,152.8,Luxury Vehicle,98.73
V0425,Bike,Royal Enfield,Himalayan,2,Green,Petrol,19.2,1.4,114.9,Budget Vehicle,104.12
V0426,Car,Ford,Figo,4,Green,CNG,48.7,0.59,212.7,Fuel Efficient,62.77
V0427,Bike,Yamaha,MT-15,2,Yellow,Electric,15.9,0.0,0.0,Eco-Friendly,1.67563
V0428,Bike,Suzuki,Access,2,Yellow,Petrol,40.1,1.79,196.6,Fuel Efficient,94.14
V0429,Van,Toyota,Innova,12,White,Electric,37.9,0.0,0.0,Eco-Friendly,11.02918
V0430,Auto,Mahindra,Bolero,3,Silver,Petrol,15.2,1.22,92.5,Commercial Use,91.45
V0431,Bike,Honda,Jazz,2,Red,Electric,10.4,0.0,0.0,Eco-Friendly,0.93618
V0432,Auto,Bajaj,Avenger,3,Red,Diesel,19.9,0.56,146.5,Commercial Use,94.5
V0433,Van,Force,Traveller,9,White,Electric,10.9,0.0,0.0,Eco-Friendly,9.20151
V0434,Auto,Piaggio,Porter,3,Black,CNG,26.6,1.12,241.7,Commercial Use,74.81
V0435,Car,Hyundai,Creta,5,Blue,Electric,24.8,0.0,0.0,Eco-Friendly,24.88828
V0436,Auto,TVS,Apache,3,Blue,Diesel,20.3,1.82,70.9,High Performance,94.37
V0437,Bike,Bajaj,Avenger,2,White,Petrol,47.1,0.3,226.9,Fuel Efficient,97.02
V0438,Auto,Bajaj,Pulsar,3,Green,Petrol,23.7,0.5,213.3,Commercial Use,102.5
V0439,Car,Hyundai,i20,7,White,Diesel,29.9,0.13,89.9,Budget Vehicle,97.99
V0440,Auto,Bajaj,Chetak,3,Red,CNG,29.7,1.34,184.6,Commercial Use,71.27
V0441,Car,Tata,Nexon,5,Blue,Petrol,49.3,1.46,61.6,Fuel Efficient,102.13
V0442,Auto,Bajaj,Chetak,3,Grey,CNG,28.3,1.1,126.9,Commercial Use,71.67
V0443,Bike,Royal Enfield,Classic 350,2,Silver,Electric,23.6,0.0,0.0,Eco-Friendly,2.64191
V0444,Car,Toyota,Fortuner,7,Green,Electric,22.3,0.0,0.0,Eco-Friendly,13.0827
V0445,Car,Hyundai,Creta,4,White,Diesel,46.0,1.69,204.6,Fuel Efficient,94.2
V0446,Auto,Mahindra,Jeeto,3,Green,Petrol,23.6,0.39,89.7,Commercial Use,91.74
V0447,Auto,Mahindra,Jeeto,3,Silver,CNG,16.1,0.45,70.3,Commercial Use,70.79
V0448,Van,Tata,Harrier,9,Silver,Diesel,34.1,0.48,211.1,Commercial Use,99.28
V0449,Van,Force,Toofan,12,Red,Diesel,38.6,1.29,93.6,Fuel Efficient,96.69
V0450,Car,Honda,Jazz,5,White,Diesel,48.8,0.14,187.4,Fuel Efficient,87.41
V0451,Auto,Bajaj,Pulsar,3,Grey,Electric,24.1,0.0,0.0,Eco-Friendly,9.3633
V0452,Auto,Piaggio,Porter,3,White,Electric,26.4,0.0,0.0,Eco-Friendly,11.01648
V0453,Auto,Mahindra,Bolero,3,Silver,CNG,22.2,0.37,105.5,Commercial Use,75.73999
V0454,Auto,Piaggio,Porter,3,Silver,Electric,27.2,0.0,0.0,Eco-Friendly,9.64231
V0455,Van,Tata,Nexon,7,Green,Diesel,16.4,1.77,76.0,High Performance,85.29
V0456,Van,Force,Traveller,9,Red,Diesel,45.2,1.55,181.8,Fuel Efficient,87.13
V0457,Car,Maruti Suzuki,Baleno,7,Yellow,Diesel,34.6,0.99,180.1,Budget Vehicle,86.29
V0458,Auto,Piaggio,Ape,3,Blue,CNG,24.2,0.85,230.9,Commercial Use,70.88
V0459,Van,Toyota,Innova,7,Silver,CNG,46.6,1.3,120.8,Fuel Efficient,63.88
V0460,Car,Hyundai,i20,4,White,Diesel,43.7,1.65,192.8,Fuel Efficient,87.0
V0461,Auto,Piaggio,Porter,3,Red,Electric,17.8,0.0,0.0,Eco-Friendly,8.13986
V0462,Van,Tata,Harrier,12,White,Petrol,44.5,0.35,68.2,Fuel Efficient,93.37
V0463,Bike,Suzuki,Burgman,2,Yellow,CNG,46.0,1.51,214.6,Fuel Efficient,74.65
V0464,Van,Toyota,Innova,9,Grey,Electric,15.4,0.0,0.0,Eco-Friendly,8.61858
V0465,Auto,Mahindra,Bolero,3,Blue,Diesel,28.9,0.61,215.4,Commercial Use,86.07
V0466,Auto,Bajaj,Avenger,3,Yellow,Diesel,18.1,0.13,221.5,Commercial Use,97.68
V0467,Car,Tata,Nexon,7,Silver,Diesel,48.9,1.94,213.6,Fuel Efficient,89.64
V0468,Auto,Piaggio,Porter,3,Red,Electric,15.2,0.0,0.0,Eco-Friendly,9.29312
V0469,Bike,TVS,Apache,2,Blue,CNG,22.6,1.85,141.9,High Performance,68.0
V0470,Car,Honda,Jazz,7,Green,Diesel,45.0,0.85,241.0,Fuel Efficient,90.95
V0471,Auto,Mahindra,Jeeto,3,White,Electric,27.3,0.0,0.0,Eco-Friendly,8.12666
V0472,Bike,Yamaha,MT-15,2,Red,Diesel,16.2,1.49,141.8,Budget Vehicle,94.6
V0473,Car,Honda,City,4,Red,Electric,37.6,0.0,0.0,Eco-Friendly,39.29841
V0474,Car,Ford,Ecosport,7,Blue,Petrol,34.8,0.22,133.9,Luxury Vehicle,109.34
V0475,Car,Hyundai,Verna,7,Green,CNG,36.8,0.48,230.1,Fuel Efficient,79.88
V0476,Van,Toyota,Innova,9,White,Electric,10.4,0.0,0.0,Eco-Friendly,9.34633
V0477,Car,Hyundai,i20,7,Silver,Electric,24.2,0.0,0.0,Eco-Friendly,18.79517
V0478,Auto,Piaggio,Ape,3,Grey,Electric,20.1,0.0,0.0,Eco-Friendly,11.26649
V0479,Van,Mahindra,Supro,12,Red,Diesel,13.0,1.18,198.0,Commercial Use,91.67
V0480,Car,Ford,Ecosport,5,Green,Electric,41.7,0.0,0.0,Eco-Friendly,14.15463
V0481,Bike,Royal Enfield,Classic 350,2,Yellow,Electric,29.3,0.0,0.0,Eco-Friendly,2.93938
V0482,Auto,TVS,NTorq,3,White,Diesel,24.1,1.48,141.2,Commercial Use,89.96
V0483,Car,Toyota,Corolla,5,Grey,Petrol,42.4,0.71,135.0,Fuel Efficient,99.75
V0484,Bike,TVS,Apache,2,Green,Diesel,26.7,0.94,216.8,Budget Vehicle,88.87
V0485,Van,Mahindra,Jeeto,9,White,CNG,29.5,0.74,53.3,Commercial Use,62.88
V0486,Van,Tata,Altroz,9,White,CNG,31.3,1.73,108.7,High Performance,61.58
V0487,Van,Tata,Altroz,12,Silver,CNG,22.9,0.78,234.4,Commercial Use,63.52
V0488,Van,Mahindra,Bolero,12,Yellow,Petrol,17.9,1.25,144.8,Commercial Use,101.79
V0489,Car,Tata,Harrier,7,Silver,Electric,11.1,0.0,0.0,Eco-Friendly,27.7804
V0490,Bike,Honda,City,2,Green,Petrol,20.4,0.49,193.8,Luxury Vehicle,97.31
V0491,Auto,Piaggio,Ape,3,Yellow,Diesel,20.4,1.99,211.1,High Performance,94.85
V0492,Bike,Honda,Amaze,2,White,Electric,26.0,0.0,0.0,Eco-Friendly,1.84307
V0493,Van,Tata,Harrier,12,Green,Petrol,10.7,0.52,228.7,Commercial Use,109.35
V0494,Auto,TVS,NTorq,3,White,Electric,17.3,0.0,0.0,Eco-Friendly,8.30535
V0495,Van,Force,Traveller,12,White,Petrol,33.3,0.41,215.1,Commercial Use,96.98
V0496,Bike,Bajaj,Avenger,2,Black,Electric,27.2,0.0,0.0,Eco-Friendly,2.08421
V0497,Car,Ford,Ecosport,7,Green,Petrol,11.1,1.71,51.2,High Performance,93.6
V0498,Car,Tata,Nexon,4,Blue,Petrol,31.4,0.17,248.1,Budget Vehicle,97.72
V0499,Car,Toyota,Fortuner,5,White,Diesel,14.7,0.52,213.1,Luxury Vehicle,90.65
V0500,Van,Mahindra,Jeeto,9,Yellow,Petrol,17.5,1.18,221.2,Commercial Use,101.18
V0501,Van,Mahindra,Supro,9,Silver,Diesel,37.3,1.98,82.5,Fuel Efficient,89.41
V0502,Bike,Bajaj,Pulsar,2,Black,Electric,23.1,0.0,0.0,Eco-Friendly,0.82491
V0503,Car,Toyota,Innova,4,Blue,Electric,14.6,0.0,0.0,Eco-Friendly,34.95645
V0504,Van,Force,Traveller,9,Yellow,Electric,38.0,0.0,0.0,Eco-Friendly,11.89622
V0505,Car,Maruti Suzuki,Swift,7,Yellow,Petrol,46.7,0.71,112.9,Fuel Efficient,99.06
V0506,Bike,TVS,Jupiter,2,Green,Diesel,48.9,1.87,242.6,Fuel Efficient,98.83
V0507,Auto,Bajaj,Avenger,3,Green,Electric,20.1,0.0,0.0,Eco-Friendly,10.97366
V0508,Car,Ford,Ecosport,5,Green,Diesel,29.5,1.48,120.5,Luxury Vehicle,99.16
V0509,Bike,TVS,Apache,2,Blue,CNG,29.5,0.47,54.8,Budget Vehicle,65.15
V0510,Auto,Bajaj,Chetak,3,White,CNG,22.3,0.82,80.7,Commercial Use,71.19
V0511,Van,Force,Traveller,9,White,CNG,41.4,1.88,94.3,Fuel Efficient,64.75
V0512,Van,Mahindra,Jeeto,12,Green,Electric,38.4,0.0,0.0,Eco-Friendly,8.77373
V0513,Auto,Piaggio,Porter,3,Grey,CNG,19.1,0.12,239.9,Commercial Use,62.62
V0514,Van,Toyota,Fortuner,9,Silver,CNG,17.3,1.57,155.5,High Performance,61.0
V0515,Car,Tata,Harrier,4,Grey,CNG,44.3,1.88,95.3,Fuel Efficient,74.25
V0516,Car,Ford,Ecosport,4,Grey,Electric,40.3,0.0,0.0,Eco-Friendly,34.62111
V0517,Van,Force,Traveller,7,Yellow,CNG,41.4,0.71,56.7,Fuel Efficient,64.23
V0518,Bike,Royal Enfield,Himalayan,2,Red,Electric,33.5,0.0,0.0,Eco-Friendly,1.01447
V0519,Bike,Bajaj,Pulsar,2,Red,Electric,32.8,0.0,0.0,Eco-Friendly,1.88477
V0520,Auto,Bajaj,Pulsar,3,Green,Electric,21.8,0.0,0.0,Eco-Friendly,11.7021
V0521,Car,Toyota,Fortuner,7,Grey,Electric,11.9,0.0,0.0,Eco-Friendly,39.87916
V0522,Van,Mahindra,Jeeto,7,Red,CNG,36.7,1.59,102.2,Fuel Efficient,64.56
V0523,Car,Hyundai,Verna,5,Blue,CNG,35.3,0.63,143.3,Fuel Efficient,61.77
V0524,Bike,TVS,Apache,2,Yellow,Petrol,37.5,1.08,171.4,Fuel Efficient,92.77
V0525,Bike,Royal Enfield,Himalayan,2,Black,Petrol,36.4,1.48,239.4,Fuel Efficient,103.22
V0526,Auto,Bajaj,Avenger,3,Yellow,Petrol,15.1,1.08,193.5,Commercial Use,103.48
V0527,Auto,Piaggio,Porter,3,Green,Diesel,29.2,0.41,140.2,Commercial Use,85.77
V0528,Car,Honda,Jazz,7,Green,CNG,31.5,0.75,231.1,Luxury Vehicle,78.48
V0529,Van,Mahindra,Supro,7,Yellow,Diesel,32.5,0.5,175.2,Commercial Use,92.9
V0530,Van,Force,Toofan,9,Green,Petrol,12.2,0.62,164.2,Commercial Use,99.06
V0531,Bike,Royal Enfield,Himalayan,2,Grey,Electric,45.0,0.0,0.0,Eco-Friendly,1.80855
V0532,Car,Toyota,Corolla,5,White,Petrol,23.9,1.84,97.4,High Performance,95.74
V0533,Car,Hyundai,i20,7,Blue,CNG,24.2,0.18,148.1,Budget Vehicle,69.55
